TRC 2024-07-15 13:16:27.456+00:00 Sending data to remote                     topics="websock ws-session" tid=1 file=session.nim:119 opcode=Binary masked=false dataSize=20
TRC 2024-07-15 13:16:27.456+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=20 len=32 first=true remainder=12 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.456+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=32 consumed=20 first=true remainder=12 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.456+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=1 consumed=21 len=32 first=true remainder=11 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.456+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=21 len=32 first=true remainder=11 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.456+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=32 consumed=21 first=true remainder=11 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.456+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=11 consumed=32 len=32 first=true remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.456+00:00 Read all frames, breaking                  topics="libp2p wstransport" tid=1 file=session.nim:437 consumed=32 len=32 first=false remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.456+00:00 handle: got request                        topics="libp2p multistream" tid=1 file=multistream.nim:150 conn=:6695212b8af3bcf4b3ebe054 ms=/tls/1.0.0
TRC 2024-07-15 13:16:27.456+00:00 no handlers                                topics="libp2p multistream" tid=1 file=multistream.nim:175 conn=:6695212b8af3bcf4b3ebe054 protocol=/tls/1.0.0
TRC 2024-07-15 13:16:27.456+00:00 Sending data to remote                     topics="websock ws-session" tid=1 file=session.nim:119 opcode=Binary masked=false dataSize=4
TRC 2024-07-15 13:16:27.456+00:00 Reading new frame                          topics="websock ws-session" tid=1 file=frame.nim:163
TRC 2024-07-15 13:16:27.501+00:00 Decoded new frame                          topics="websock ws-session" tid=1 file=session.nim:345 len=8 fin=true mask=true opcode=Binary
TRC 2024-07-15 13:16:27.501+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=0 len=8 first=true remainder=8 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.501+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=8 consumed=0 first=true remainder=8 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.501+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=1 consumed=1 len=8 first=true remainder=7 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.501+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=1 len=8 first=true remainder=7 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.501+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=8 consumed=1 first=true remainder=7 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.501+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=7 consumed=8 len=8 first=true remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.501+00:00 Read all frames, breaking                  topics="libp2p wstransport" tid=1 file=session.nim:437 consumed=8 len=8 first=false remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.501+00:00 handle: got request                        topics="libp2p multistream" tid=1 file=multistream.nim:150 conn=:6695212b8af3bcf4b3ebe054 ms=/noise
TRC 2024-07-15 13:16:27.501+00:00 found handler                              topics="libp2p multistream" tid=1 file=multistream.nim:170 conn=:6695212b8af3bcf4b3ebe054 protocol=/noise
TRC 2024-07-15 13:16:27.502+00:00 Sending data to remote                     topics="websock ws-session" tid=1 file=session.nim:119 opcode=Binary masked=false dataSize=8
TRC 2024-07-15 13:16:27.502+00:00 Securing connection                        topics="libp2p upgrade" tid=1 file=upgrade.nim:64 conn=:6695212b8af3bcf4b3ebe054 codec=/noise
TRC 2024-07-15 13:16:27.502+00:00 Starting Noise handshake                   topics="libp2p noise" tid=1 file=noise.nim:521 conn=:6695212b8af3bcf4b3ebe054 initiator=false
TRC 2024-07-15 13:16:27.502+00:00 mixHash                                    topics="libp2p noise" tid=1 file=noise.nim:198 hash=f3d15e6108ed...2e0958dc002d
TRC 2024-07-15 13:16:27.502+00:00 Reading new frame                          topics="websock ws-session" tid=1 file=frame.nim:163
TRC 2024-07-15 13:16:27.502+00:00 Decoded new frame                          topics="websock ws-session" tid=1 file=session.nim:345 len=34 fin=true mask=true opcode=Binary
TRC 2024-07-15 13:16:27.502+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=0 len=34 first=true remainder=34 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.502+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=34 consumed=0 first=true remainder=34 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.502+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=2 consumed=2 len=34 first=true remainder=32 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.502+00:00 readFrame                                  topics="libp2p noise" tid=1 file=noise.nim:312 sconn=:6695212b8af3bcf4b3ebe054 size=32
TRC 2024-07-15 13:16:27.502+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=2 len=34 first=true remainder=32 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.502+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=34 consumed=2 first=true remainder=32 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.502+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=32 consumed=34 len=34 first=true remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.502+00:00 Read all frames, breaking                  topics="libp2p wstransport" tid=1 file=session.nim:437 consumed=34 len=34 first=false remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.502+00:00 noise read e                               topics="libp2p noise" tid=1 file=noise.nim:277 size=32
TRC 2024-07-15 13:16:27.502+00:00 mixHash                                    topics="libp2p noise" tid=1 file=noise.nim:198 hash=e98d59584fff...5761a18f2440
TRC 2024-07-15 13:16:27.502+00:00 mixHash                                    topics="libp2p noise" tid=1 file=noise.nim:198 hash=d7d886f45672...25e809f69f9f
TRC 2024-07-15 13:16:27.502+00:00 noise write e                              topics="libp2p noise" tid=1 file=noise.nim:237
TRC 2024-07-15 13:16:27.502+00:00 mixHash                                    topics="libp2p noise" tid=1 file=noise.nim:198 hash=ffa5951fa57f...1a648f0f5bfc
TRC 2024-07-15 13:16:27.502+00:00 noise dh ee                                topics="libp2p noise" tid=1 file=noise.nim:250
TRC 2024-07-15 13:16:27.503+00:00 mixKey                                     topics="libp2p noise" tid=1 file=noise.nim:190 key=bef66d7ceea7...a5e0d702e4f6
TRC 2024-07-15 13:16:27.503+00:00 noise write s                              topics="libp2p noise" tid=1 file=noise.nim:245
